raw_tweet,month,label,created_at,id,retweeted,favorite_count,retweet_count,cleaned_tweet
"It’s well-deserved, @devisridhar! You’ve been an incredible voice of science, solutions and solidarity in the #COVID19 response. Thank you for all your incredible work to improve people’s health and lives. Together! 
https://t.co/GRQQqBvW4k",October,Expert,Mon Oct 05 08:46:27 +0000 2020,1.3130378262089564e+18,False,1245,190.0,well deserved incredible voice science solution solidarity response thank incredible work improve people health life together
"RT @TanaWuliji: Thank you teachers for all that you do for each child, community &amp; society.  

Happy #WorldTeachersDay

I am so grateful to…",October,Expert,Mon Oct 05 10:21:22 +0000 2020,1.3130617125019116e+18,False,0,26.0,thank teacher child community society grateful
I can already see the title on a paper in ⁦@NEJM of ⁦@JAMA_current⁩ “Nosocomial outbreak of #COVID19 traced to patient non-compliant with isolation policies” @NYTimes https://t.co/o37zRbuxsR,October,Expert,Mon Oct 05 11:00:10 +0000 2020,1.3130714764347023e+18,False,106,18.0,already see title paper nosocomial outbreak trace patient non compliant isolation policy
RT @HelenBranswell: The political class’s scoffing at #Covid19 control methods erodes public’s support for mask wearing &amp; other measures. “…,October,Expert,Mon Oct 05 11:04:12 +0000 2020,1.3130724920351498e+18,False,0,200.0,political scoff control method erode public support mask wear measure
The coronavirus is in control. H/T @BillHanage  https://t.co/781OUCKJDD,October,Expert,Mon Oct 05 11:18:00 +0000 2020,1.3130759634173007e+18,False,19,12.0,control h
RT @WHO: Live: @DrTedros' opening remarks at the #EBSpecial on #COVID19 https://t.co/uGm36fb9Yk,October,Expert,Mon Oct 05 11:19:00 +0000 2020,1.3130762163211878e+18,False,0,180.0,live opening remark
RT @ICNurses: In today’s @WHO #EBSpecial @DrTedros applauds the heroic #healthcareworkers who are tirelessly working on the #frontlines of…,October,Expert,Mon Oct 05 11:24:41 +0000 2020,1.3130776453499167e+18,False,0,16.0,today applaud heroic tirelessly work
RT @IlonaKickbusch: Let’s use the energy we have to fight the virus not each other! @DrTedros @WHO #COVID19,October,Expert,Mon Oct 05 11:26:00 +0000 2020,1.3130779779330212e+18,False,0,27.0,use energy fight virus
RT @mercuryroad: @meganranney My wife is on 1 month for an N95,October,Expert,Mon Oct 05 11:36:27 +0000 2020,1.313080609359749e+18,False,0,10.0,wife month
"@NBCNews Was fun to talk about #COVID19 &amp; College with my colleague Bertha Hidalgo @uabcfar and two students, one in Ireland and one in Manchester, UK.",October,Expert,Mon Oct 05 11:48:01 +0000 2020,1.3130835209491292e+18,False,4,0.0,fun talk college colleague hidalgo two student one one
"RT @eduint: ""The pandemic has reminded us of a simple truth: that health and education are two of the most precious things in life"" - @DrTe…",October,Expert,Mon Oct 05 11:54:50 +0000 2020,1.3130852356519035e+18,False,0,24.0,pandemic remind simple truth health education two precious thing life
"A month ago @choo_ek called for specific attention to increasing minorities' trust, &amp; enrollment, in vaccine trials - and paying attention to equitable distribution, ahead of time. 

Unfortunately her &amp; others' words weren't heeded. So here we are. 

https://t.co/dh0SfSUZFT",October,Expert,Mon Oct 05 11:57:19 +0000 2020,1.3130858602970355e+18,False,27,10.0,month ago call specific attention increase minority trust enrollment vaccine trial pay attention equitable distribution ahead time word heed
"I spent most of yesterday at the @CovidRemember ceremony, paying respect to 200k lives lost to COVID. 

I ended yesterday watching the POTUS remind us he is incapable of preventing 200k more. 

Please #vote like those lives mean something.  

One of them might be yours.",October,Expert,Mon Oct 05 12:08:06 +0000 2020,1.31308857208653e+18,False,270,49.0,spend yesterday ceremony pay respect life lose end yesterday watch remind incapable prevent vote like life mean something might
"RT @WHO: ""Although all countries have been affected by #COVID19, we must remember that this is an uneven pandemic.

10 countries account fo…",October,Expert,Mon Oct 05 12:19:38 +0000 2020,1.3130914772250378e+18,False,0,40.0,although country affect must remember uneven country account
"I think if this weekend taught us anything it is the following

1. We should ignore #Trumps #COVID19 media ploys and concede he is not teachable and won't learn
2. We should focus efforts on ensuring the chaos that the Republicans love does not hijack #Election2020",October,Expert,Mon Oct 05 12:33:08 +0000 2020,1.3130948741666816e+18,False,24,6.0,think weekend teach anything ignore medium ploy concede teachable focus effort ensure chaos love hijack
“a parallel between this year’s prize and the current rush by millions of scientists around the world to combat the coronavirus pandemic” https://t.co/Bzd8IPx15c,October,Expert,Mon Oct 05 12:42:13 +0000 2020,1.3130971608088576e+18,False,6,0.0,parallel year prize current rush million scientist around world combat pandemic
"@NateSilver538 Alas, whether we work on pandemic prep or antimicrobial resistance, following epis is like having a canary in a coal mine.",October,Expert,Mon Oct 05 12:47:50 +0000 2020,1.3130985708624814e+18,False,46,3.0,alas whether work pandemic prep resistance follow like canary coal mine
"Thanks @SXMCanadaTalks for having me on this morning to discuss #COVID19 in #Trump, what to make of the therapeutics &amp; implications in the immediate and long term. Lots to unpack!",October,Expert,Mon Oct 05 13:09:20 +0000 2020,1.3131039849835028e+18,False,2,2.0,morning discuss trump make therapeutic implication immediate long term lot unpack
"RT @TheDoctors: MONDAY: Does having COVID antibodies actually do anything and could you get it TWICE?! Dr. @SyraMadad explains. Also, what’…",October,Expert,Mon Oct 05 13:13:12 +0000 2020,1.313104957617451e+18,False,0,5.0,antibody actually anything could get twice explain also
"At least 30 of 41 choir members contract coronavirus after indoor rehearsal
 https://t.co/Hj8FL9XUh1 Can we please stop indoor choir singing?  Such a high risk activity during #COVID19",October,Expert,Mon Oct 05 13:23:59 +0000 2020,1.3131076683373363e+18,False,269,123.0,least choir member contract indoor please stop indoor choir singing high risk activity
RT @gregkoblentz: President Trump didn’t disclose a positive result from a rapid test for Covid-19 on Thursday while awaiting the findings…,October,Expert,Mon Oct 05 13:27:34 +0000 2020,1.3131085736273797e+18,False,0,96.0,president trump disclose positive result rapid test await finding
At about 10 am eastern I’ll be discussing the latest on #covid19 on PCNC. In Pittsburgh watch on channel 9 (Fios) or 31 (Armstrong). Watch livestream here https://t.co/nZs5QCwPP4,October,Expert,Mon Oct 05 13:42:46 +0000 2020,1.3131123973773066e+18,False,0,0.0,eastern ill discuss late watch channel watch
Great thread if you want some perspective on hypoxia in #covid19– my experience has been the same; people can be on oxygen &amp; “look fine”/recover fast; others end up crumping quickly &amp; being put on a ventilator. https://t.co/GCQDPUngIl,October,Expert,Mon Oct 05 14:03:04 +0000 2020,1.3131175069161062e+18,False,23,9.0,thread want perspective experience people oxygen look fine recover fast end crump quickly put ventilator
RT @EstoniaUN: #EstoniaUNSC 🇪🇪 Prime Minister @ratasjuri &amp; @WHO Director-General @DrTedros signed ✍️ an MoU on the cooperation in #digital…,October,Expert,Mon Oct 05 14:11:18 +0000 2020,1.3131195795148431e+18,False,0,6.0,prime minister director general sign mou digital
"RT @tmorello: There are currently more confirmed cases of corona virus in the White House than in New Zealand, Taiwan &amp; Vietnam COMBINED. #…",October,Expert,Mon Oct 05 14:19:05 +0000 2020,1.3131215379736535e+18,False,0,11078.0,currently confirm case virus white house new combine
"@holympus Hey Stephen, in your experience teaching medical students and residents, where would you prioritize knowledge of the vital signs of a patient with SARS-CoV-2, or any infection, or any condition?

In particular, oxygen status of patients with respiratory disease.

Please advise.",October,Expert,Mon Oct 05 15:01:53 +0000 2020,1.3131323088288113e+18,False,8,0.0,experience teach medical student resident would knowledge vital sign patient infection particular oxygen status patient respiratory advise
"Step 1: Establish the case definition: person, place, and time. For example, someone who had contact with anyone in the White House after September 18 and has a positive test for Covid (confirmed) or symptoms consistent with Covid (suspected).",October,Expert,Mon Oct 05 15:16:02 +0000 2020,1.3131358692730184e+18,False,100,18.0,establish case definition person place time example someone contact anyone white house positive test confirm symptom consistent suspect
Not surprising and the only thing I can say is I don’t know how they can continue to ignore and spin what a public health disaster this has become for the administration. https://t.co/VkiyJFbNk7,October,Expert,Mon Oct 05 15:35:45 +0000 2020,1.3131408313526927e+18,False,19,5.0,surprising thing say know continue ignore spin public health disaster become administration
"She did not quarantine after knowing she was exposed to multiple people with knowing COVID. 

She continued to engage with the press mask free at Walter Reed. 

She should be held accountable for her actions and willfully spreading the virus.

They all should. https://t.co/GI9kyY46EL",October,Expert,Mon Oct 05 15:43:50 +0000 2020,1.3131428653677937e+18,False,407,113.0,quarantine know expose multiple people know continue engage press mask free walter reed hold accountable action willfully spread
"RT @CanadaGeneva: .@WHO #EBSS 🇨🇦: #COVID19 + its collateral impacts are affecting mental + physical health, exacerbating inequalities + rev…",October,Expert,Mon Oct 05 15:54:16 +0000 2020,1.3131454915181158e+18,False,0,26.0,collateral impact affect mental physical health exacerbate inequality rev
At about 12:15 PM eastern I’ll be discussing the latest on #COVID19 with @Lhayesfreeland on @KDKARadio. Listen live here https://t.co/FpBTvB9DeH,October,Expert,Mon Oct 05 16:09:55 +0000 2020,1.3131494293781545e+18,False,1,0.0,eastern ill discuss late listen live
"Interesting moment between @HARRISFAULKNER and @PeteHegseth on Fox now. 

She thought he had COVID because he was exposed at the Rose Garden (He says he is negative).

Which brings up the fact that should, in fact, be in quarantine for another week. 

#TheMoreYouKnow",October,Expert,Mon Oct 05 16:12:59 +0000 2020,1.3131502015914063e+18,False,33,3.0,moment fox think expose rose garden say bring fact fact quarantine another week
"It's easy to get lost in #Trump #COVID19 chaos. What I find most concerning is the record number of cases globally

- UK reporting 12, 594 cases
- Netherlands 4, 581 cases 
- Iran 3,902 cases and 235 deaths
- Russia 10,888 cases and 117 deaths

This is what we should focus on",October,Expert,Mon Oct 05 16:17:29 +0000 2020,1.313151333080408e+18,False,16,4.0,easy get lose trump chaos find concern record number case report case case russia case focus
@drdionclark @Susan_Hennessey Right. Quarantine is exposed but still healthy. Isolation is when one is ill/has been diagnosed with an illness. McEnany says she's still asymptomatic but she's now been confirmed positive.,October,Expert,Mon Oct 05 16:54:38 +0000 2020,1.313160683505156e+18,False,6,2.0,right quarantine expose still healthy isolation one ill diagnose illness say still asymptomatic confirm positive
"@drsanjaygupta ANSWERS BELOW
*Does he have pneumonia? CXR/CT results? LIKELY.
*Does he have evidence of increasing inflammation? Blood test results? WOULD BE GOOD TO KNOW. 
*When was his last negative test? CRUCIAL.
*Why was dexamethasone added to his medications? BECAUSE HE HAS ?SEVERE DISEASE",October,Expert,Mon Oct 05 16:57:15 +0000 2020,1.31316e+18,False,117,23.0,answer pneumonia result evidence increase inflammation blood test result would good know last negative test add medication severe disease
RT @Craig_A_Spencer: How can we trust the White House to keep the US safe from #COVID19 if it can't even keep itself safe?,October,Expert,Mon Oct 05 17:15:03 +0000 2020,1.313165820395237e+18,False,0,2421.0,trust white house keep safe even keep safe
"#COVID19 pandemic has reminded us that health &amp; education are two of the most precious commodities. To ensure that all children can access quality education, teachers are responding to this crisis with exceptional dedication. To all teachers, a huge thank you! #WorldTeachersDay https://t.co/nOu8eCb3YF",October,Expert,Mon Oct 05 17:16:01 +0000 2020,1.3131660621716972e+18,False,338,101.0,pandemic remind health education two precious commodity ensure child access quality education teacher respond crisis exceptional dedication teacher huge thank
"That was quick!
https://t.co/KysiehYEEg",October,Expert,Mon Oct 05 17:57:21 +0000 2020,1.313176466587218e+18,False,237,64.0,
"Last spring in NYC, I had patients, many essential workers, scared to go to work. Some were instructed in the beginning not to wear masks bc it would scare customers. They had no choice but to comply or lose their jobs. Here, we have a President who willfully refused to mask up.",October,Expert,Mon Oct 05 18:04:43 +0000 2020,1.3131783202263532e+18,False,80,13.0,spring patient many essential worker go work instruct beginning wear mask would scare customer choice comply lose job president willfully refuse mask
"Thread on this @CDCgov change by @linseymarr 
https://t.co/nfS00S1su2",October,Expert,Mon Oct 05 18:06:20 +0000 2020,1.3131787264404234e+18,False,74,18.0,change
"NEW: CDC has now *officially* updated their #covid19 transmission guidelines acknowledging that the virus can hang around in the air for several mins or more— &amp; it can transmit beyond 6 feet in scenarios with poor ventilation that are enclosed. 

https://t.co/31hxyABe2v",October,Expert,Mon Oct 05 18:07:24 +0000 2020,1.3131789948297912e+18,False,1034,837.0,officially update transmission guideline acknowledge virus around air several min transmit beyond foot scenario poor ventilation enclose
Same. https://t.co/ctdZjqdW97,October,Expert,Mon Oct 05 18:10:51 +0000 2020,1.3131798630926172e+18,False,974,60.0,
"This is:
a) a massive failure to follow our country's #publichealth guidance
b) a massive misunderstanding of how infections work
c) selfish &amp; irresponsible https://t.co/lBH2SqXnMm",October,Expert,Mon Oct 05 18:14:30 +0000 2020,1.3131807819389133e+18,False,174,32.0,massive failure follow country massive misunderstanding infection selfish irresponsible
RT @angie_rasmussen: I talked to the excellent Dr. @KatherineJWu @nytimes this morning about this year's #NobelPrize. I'm also going to tal…,October,Expert,Mon Oct 05 18:18:01 +0000 2020,1.313181667272532e+18,False,0,17.0,talk excellent morning year also go tal
"3/ Our communications to the public have focused almost exclusively on droplet-based spread— “6 feet apart” and “wear a mask”.

6 feet apart is NOT always sufficient! 

And cloth masks are NOT designed to stop aerosols that hang around in the air.",October,Expert,Mon Oct 05 18:24:45 +0000 2020,1.3131833581348864e+18,False,109,29.0,communication public focus almost exclusively droplet base spread foot apart wear foot apart always sufficient cloth mask design stop aerosol around air
RT @Craig_A_Spencer: How can we trust the White House to keep the US safe from #COVID19 if it can't even keep itself safe?,October,Expert,Mon Oct 05 18:25:52 +0000 2020,1.3131836392664924e+18,False,0,2421.0,trust white house keep safe even keep safe
@MissLise Responded to others with the question here: https://t.co/GJ4mFp6S1S,October,Expert,Mon Oct 05 18:32:10 +0000 2020,1.3131852286182564e+18,False,1,0.0,respond question
"RT @rlacombe: Finally! US CDC officially recognizes #COVID19 can stay airborne several minutes, making the 6ft distance guideline insuffici…",October,Expert,Mon Oct 05 18:37:05 +0000 2020,1.3131864647803123e+18,False,0,15.0,finally officially recognize stay several minute make distance guideline
"The take-away here is NOT “don’t be afraid of Covid” — the takeaway here is that you need to wear a mask, avoid close indoor contact w/ large crowds or you very well could get #COVID19 just like the President did.

And he may “feel” great now, but he’s also tweeting on steroids. https://t.co/OOYiYUfWQg",October,Expert,Mon Oct 05 18:46:22 +0000 2020,1.3131888016661422e+18,False,154,50.0,take away afraid need wear mask avoid close indoor contact large crowd well could get like president may feel great also tweet steroid
RT @DrTedros: #COVID19 pandemic has reminded us that health &amp; education are two of the most precious commodities. To ensure that all childr…,October,Expert,Mon Oct 05 19:12:48 +0000 2020,1.313195453698257e+18,False,0,101.0,pandemic remind health education two precious commodity ensure
"RT @Bob_Wachter: ""Don't be afraid of Covid."" Are you kidding me? After 210,000 deaths in the U.S. &amp; 1 million deaths worldwide? This either…",October,Expert,Mon Oct 05 19:19:06 +0000 2020,1.3131970387675013e+18,False,0,4952.0,afraid death million death either
"Within just 24 hours, the President rode in a closed vehicle while still contagious with #covid19, tweeted that it’s nothing to be afraid of while 210,000+ Americans are dead, &amp; went on a possibly steroid-induced tweet rampage in all caps locks.

C’mon man.",October,Expert,Mon Oct 05 19:19:13 +0000 2020,1.3131970679598203e+18,False,145,28.0,hour president ride closed vehicle still contagious tweet nothing afraid dead go possibly steroid induce tweet rampage cap man
As @mattbc and @Jandelliott have suggested these herd immunity strategies are about culling the herd of the sick and disabled. It's grotesque. 19/,October,Expert,Mon Oct 05 19:36:02 +0000 2020,1.3132013002937836e+18,False,330,94.0,suggest herd immunity strategy cull herd sick disabled grotesque
"Over 200,000 dead, including my kind and gentle neighbor, and your message is ""Don't be afraid of Covid."". 

You are despicable. https://t.co/7xLgaYuIXR",October,Expert,Mon Oct 05 19:57:35 +0000 2020,1.313206723608445e+18,False,457,57.0,dead include kind gentle neighbor message afraid despicable
It just keeps getting worse https://t.co/Tt1OBbyjiW,October,Expert,Mon Oct 05 20:16:22 +0000 2020,1.313211450295419e+18,False,23,8.0,keep get bad
"And that's the ""tell,"" the lie in the strategy. If we cannot treat each other better, invest in a better world, there is no chance of creating a net to catch the elderly, the vulnerable when this pandemic comes for them, comes for us. 28/",October,Expert,Mon Oct 05 20:18:38 +0000 2020,1.3132120216016896e+18,False,146,19.0,tell lie strategy treat well invest well world chance create net catch elderly vulnerable pandemic come come
"And for those of you who don't know me. I've been fighting for the rights of people with HIV, TB, HCV and other diseases since I was in my 20s. I watched a botched response to the AIDS pandemic in two countries up close: the USA and South Africa. 30/",October,Expert,Mon Oct 05 20:21:38 +0000 2020,1.3132127754020247e+18,False,138,16.0,know fight right people disease since watch botch response pandemic two country close south
"Thank you Chris Whitty, @CMO_England, and @JulianWTO_UN, 🇬🇧 Ambassador, for your continuous, strong support to global health and @WHO. Together! #EBSpecial 

https://t.co/OOSPInxAPL https://t.co/qzOp5IQ1aM",October,Expert,Mon Oct 05 20:49:05 +0000 2020,1.313219683739472e+18,False,155,35.0,ambassador continuous strong support global health together
"Completely consistent with the Trump administration's ""if we test less, we'll have fewer cases"" general policy. https://t.co/FYlLPzYGdi",October,Expert,Mon Oct 05 20:56:42 +0000 2020,1.313221601010348e+18,False,249,46.0,consistent trump test less case general policy
"11/ “I suspect that the med list we got was not a complete med list and that it was only including medications that were directly related to his COVID treatment."" -@celinegounder https://t.co/tl74o6crUj",October,Expert,Mon Oct 05 21:01:10 +0000 2020,1.31322272482791e+18,False,75,15.0,suspect list get complete list include medication directly related treatment
@apoorva_nyc Excellent job Apoorva as usual.  I think the conclusion is fomite/surface transmission is ⬇️ and airborne transmission ⬆️.  I would say #SARSCoV2 is not airborne like measles or TB but an “airborne opportunist” that takes advantage of situations like crowding &amp; close quarters.,October,Expert,Mon Oct 05 21:07:10 +0000 2020,1.3132242352345375e+18,False,61,12.0,excellent job usual think conclusion surface transmission transmission would say like measle opportunist take advantage situation like close quarter
"I love this! If a 102 yo woman can put on a face shield and gloves to cast her vote, we all can find a way to vote!!!

For tips on Safe in-person voting please check out @BrennanCenter and @IDSAInfo  guidelines https://t.co/nfHyYAeS3D https://t.co/vex1niZCoO",October,Expert,Mon Oct 05 21:12:15 +0000 2020,1.3132255142749143e+18,False,15,5.0,love yo woman put face shield glove cast vote find way tip safe person voting please check guideline
RT @apoorva_nyc: The article gets  into  some important distinctions between old and new CDC guidance. Thanks   to @SaskiaPopescu and @lins…,October,Expert,Mon Oct 05 21:18:41 +0000 2020,1.313227133410447e+18,False,0,39.0,article get important distinction old new guidance thank
"This is infuriating and not surprising. Of course they are not going to do #ContactTracing  or make any attempt to inform their staff. This is consistent with the current administration and their agenda to cover-up, deny, and deflect event when  lives are at stake. https://t.co/YJyk7OgOAh",October,Expert,Mon Oct 05 21:51:04 +0000 2020,1.3132352823685284e+18,False,41,12.0,surprising course go make attempt inform staff consistent current administration agenda cover deny deflect event life stake
"This is *totally* unacceptable. 
To promote further unchecked spread of the superspreader event.
by @apoorva_nyc 
https://t.co/MdXormkxt1",October,Expert,Mon Oct 05 22:13:00 +0000 2020,1.313240802865209e+18,False,183,71.0,totally unacceptable promote far unchecked spread
"As Trump gets out of the hospital, many people without his level of care are not.

Today is the 11th day running of week over week COVID hospitalizations. We have case growth not seen in almost 2 months.",October,Expert,Mon Oct 05 22:20:33 +0000 2020,1.313242702608122e+18,False,2598,676.0,trump get hospital many people without level care day run week week hospitalization case growth see almost month
RT @bernardchangMD: As a frontline clinician: it's encouraging to see individual patients begin to get better. I wish him a speedy/safe rec…,October,Expert,Mon Oct 05 22:37:25 +0000 2020,1.3132469473572168e+18,False,0,185.0,clinician encouraging see individual patient begin get well wish speedy safe
"2/ But even now, what % of transmission is happening via respiratory route that is *not* from droplets is unclear.

What we suspect is that in situations w/ poor ventilation, crowds, &amp; sustained contact, aerosols (in addition to droplets) can lead to transmission of the #covid19.",October,Expert,Mon Oct 05 22:44:19 +0000 2020,1.3132486831404485e+18,False,29,9.0,even transmission happen via respiratory route droplet suspect situation poor ventilation crowd sustained contact aerosol addition droplet lead transmission
"Despite no need to worry, the rest of the country without Dr. Sparky, don’t have it so good.

COVID hospitalizations are climbing. 11 in a row. 8/ https://t.co/9IrPgpqEeB",October,Expert,Mon Oct 05 23:02:52 +0000 2020,1.3132533512539628e+18,False,770,81.0,need worry rest country without sparky hospitalization climb row
"The Senate Republicans can’t find time to renew unemployment or wear a mask at an indoor party, but they will walk over dead essential workers to vote on Barrett. 14/",October,Expert,Mon Oct 05 23:02:59 +0000 2020,1.3132533806350295e+18,False,1187,325.0,senate find time renew unemployment wear mask indoor party walk dead essential worker vote
"Ron Johnson has said he will come to the Senate floor to vote on Amy Barrett despite having COVID, endangering his fellow Senators.

Thank you. Nice try Ron but even with that Tom Cotton is still a bigger ass. 15/",October,Expert,Mon Oct 05 23:03:00 +0000 2020,1.3132533850851735e+18,False,834,80.0,say come senate floor vote amy despite endanger fellow nice try even cotton still big ass
These employees won't get the Presidential Suite treatment at Walter Reed. https://t.co/KsAQyQ2IuN,October,Expert,Mon Oct 05 23:28:07 +0000 2020,1.3132597060566671e+18,False,1374,446.0,employee get presidential suite treatment walter reed
"Fears about spreading COVID-19 at the beach 'overblown'
https://t.co/29qHVvz80G 
1/",October,Expert,Mon Oct 05 23:45:36 +0000 2020,1.313264105436803e+18,False,92,35.0,spread beach g
"If only CDC’s update on modes of transmission of #SARSCoV2 to include airborne transmission &amp; importance of proper ventilation &amp; avoiding crowded, enclosed settings (e.g. hermetically sealed SUV w/passangers &amp; + COVID case) came out yesterday when Trump took his joy ride

If only",October,Expert,Mon Oct 05 23:51:26 +0000 2020,1.3132655740221972e+18,False,118,11.0,update mode transmission include transmission importance proper ventilation avoid crowded setting hermetically seal w case come yesterday trump take joy
"RT @edyong209: ""Many of these staffers are people of color, and, especially among the butlers, are more than 50 years old—two qualities ass…",October,Expert,Mon Oct 05 23:55:01 +0000 2020,1.3132664758267044e+18,False,0,3084.0,many staffer people color especially among butler year quality ass
"RT @emilyfavreau: He gave you Covid, babe.",October,Expert,Tue Oct 06 00:02:55 +0000 2020,1.3132684606636524e+18,False,0,3105.0,give babe
RT @rocketgirlmd: WHAT https://t.co/NdSh9yICdI,October,Expert,Tue Oct 06 00:23:19 +0000 2020,1.3132735977591112e+18,False,0,52.0,
"RT @edyong209: ""Many of these staffers are people of color, and, especially among the butlers, are more than 50 years old—two qualities ass…",October,Expert,Tue Oct 06 00:34:43 +0000 2020,1.3132764660591124e+18,False,0,3084.0,many staffer people color especially among butler year quality ass
"I’ll give the President a pass on this. 

I believe he just did a flight of stairs and he has Covid Pneumonia. 

This is “expected.” 

Not great. 

But “expected.” https://t.co/madT55FSt8",October,Expert,Tue Oct 06 00:37:39 +0000 2020,1.3132772049738793e+18,False,225,26.0,give president pass believe flight stair pneumonia expect great expect
"RT @RoKhanna: There are now more recorded cases of COVID-19 in the White House than in New Zealand, Taiwan, and Vietnam combined, and they…",October,Expert,Tue Oct 06 01:11:39 +0000 2020,1.3132857579482644e+18,False,0,37388.0,record case white house new combine
"@PreetBharara @JoyceWhiteVance I would settle for the last COVID test before Thursday.

(at least that is past/fail)",October,Expert,Tue Oct 06 01:20:12 +0000 2020,1.313287912985817e+18,False,109,4.0,would settle last test least past fail
"RT @j_g_allen: 1/ First, read this story from @apoorva_nyc on WH not doing tracing.

Then, read next tweet in my thread which is opinion pi…",October,Expert,Tue Oct 06 01:49:51 +0000 2020,1.3132953739271575e+18,False,0,25.0,first read story read next tweet thread opinion pi
"RT @drmlb: @DissanaikeMD On the #SoS @AmerAcadPeds discussion, we discussed active COVID as a reason to consider Abx. Consensus was no sxs…",October,Expert,Tue Oct 06 01:53:49 +0000 2020,1.3132963732158792e+18,False,0,2.0,discussion discuss active reason consider consensus
"@mercuryroad Better yet: the white house should not have put her in that position. People who are known contacts of covid+ people, should stay home (unless they are truly essential, eg healthcare workers).",October,Expert,Tue Oct 06 02:19:00 +0000 2020,1.3133027111489126e+18,False,6,0.0,well yet white house put position people know contact people stay home unless truly essential worker
@dianaberrent Accessories: Sans mask bien sûr,October,Expert,Tue Oct 06 03:12:33 +0000 2020,1.3133161874057994e+18,False,2,0.0,accessory sans mask bien
"RT @First10EM: Excited to be starting my new job as a senior research associate for the Ontario COVID-19 Science Table tonight

Science is…",October,Expert,Tue Oct 06 03:22:00 +0000 2020,1.3133185617172887e+18,False,0,6.0,excited start new job senior research associate science table
"I delivered my 3rd child Jan 13 this year, cut my maternity leave short &amp; went back to work 1 wk later to begin preparing for &amp; then responding to COVID19 in NYC

Its been nonstop since

I’m finally taking a couple days off later this wk but this news cycle is making me nervous😬",October,Expert,Tue Oct 06 03:49:21 +0000 2020,1.313325444842885e+18,False,854,27.0,deliver child year cut maternity leave short go back work later begin prepare respond nonstop finally take couple day later news cycle make nervous
Time To Tap Covid-19 Innovations &amp; Systems To Reimagine TB Care via @forbes https://t.co/KWPj7HJlKL,October,Expert,Thu Oct 22 04:41:07 +0000 2020,1.319136678271877e+18,False,14,2.0,tap innovation system reimagine care via
"@private_meta @Read4Ks @DamianTheAussie @youngblood_ken I think its has been...yes
https://t.co/j5FzO6gYEX",October,Expert,Thu Oct 22 04:43:36 +0000 2020,1.3191373056977428e+18,False,4,3.0,think
